Time,rot_x,rot_y,rot_z,a_x,a_y,a_z,hpa,stat
000443.9951,2086.0,-202.0,112.00,28095.,-2282.,-5939.,,
000444.0787,,,,,,,998.418,14.41
000444.1324,2032.0,403.00,168.00,21347.,-1519.,-5922.,,
000444.2159,,,,,,,998.634,14.40
000444.2736,2014.0,620.00,-84.00,930.33,2481.6,1926.3,,
000444.3532,,,,,,,998.685,14.39
000444.4070,2017.0,383.00,183.00,-13439,1502.6,4962.3,,
000444.4905,,,,,,,998.727,14.40
000444.5442,1978.0,105.00,251.00,-22676,-2209.,882.37,,
000444.6278,,,,,,,998.750,14.40
000444.6815,1993.0,105.00,233.00,-28966,746.62,27.375,,
000444.7650,,,,,,,998.887,14.39
000444.8227,2111.0,-16.00,340.00,-21952,-1771.,2536.3,,
000444.9023,,,,,,,998.960,14.39
000444.9561,1940.0,-158.0,230.00,-17038,-5492.,1360.3,,
000445.0396,,,,,,,999.007,14.39
000445.0934,1938.0,-215.0,-19.00,-14531,-4590.,-203.6,,
000445.1769,,,,,,,999.118,14.39
000445.2306,2021.0,-162.0,-152.0,-12708,-1258.,956.37,,
000445.3169,,,,,,,999.188,14.40
000445.3680,2175.0,-285.0,-141.0,-11058,328.62,1865.3,,
000445.4515,,,,,,,999.301,14.39
000445.5052,2047.0,-357.0,-143.0,-7941.,-70.37,1826.3,,
000445.5888,,,,,,,999.370,14.39
000445.6425,1911.0,-199.0,-321.0,-317.6,98.625,1602.3,,
000445.7260,,,,,,,999.387,14.39
000445.7798,1879.0,-237.0,-346.0,12168.,1161.6,1132.3,,
000445.8661,,,,,,,999.516,14.40
000445.9783,1989.0,-348.0,-85.00,18395.,8437.6,2260.3,,
000446.0320,,,,,,,999.601,14.39
000446.0857,2103.0,-329.0,107.00,19983.,7147.6,-845.6,,
000446.1693,,,,,,,999.665,14.40
000446.2230,2021.0,-319.0,227.00,22445.,1547.6,-892.6,,
000446.3066,,,,,,,999.734,14.39
000446.3603,1972.0,-208.0,286.00,24840.,-794.3,-1529.,,
000446.4466,,,,,,,999.861,14.39
000446.4976,2054.0,34.000,349.00,26510.,-1560.,-1439.,,
000446.5811,,,,,,,999.925,14.39
000446.6349,2028.0,416.00,268.00,27723.,-2563.,964.37,,
000446.7184,,,,,,,1000.13,14.39
000446.7721,1982.0,539.00,-71.00,27449.,3511.6,4932.3,,
000446.8557,,,,,,,1000.25,14.40
000446.9094,2003.0,298.00,-203.0,24856.,10357.,1638.3,,
000446.9957,,,,,,,1000.33,14.39
000447.0467,2125.0,317.00,-132.0,21410.,6704.6,-3532.,,
000447.1302,,,,,,,1000.36,14.38
000447.1840,2057.0,371.00,-243.0,19575.,2325.6,-2996.,,
000447.2675,,,,,,,1000.42,14.39
000447.3213,2106.0,281.00,-289.0,17194.,938.62,-1973.,,
000447.4048,,,,,,,1000.46,14.39
000447.4585,2080.0,208.00,-322.0,14025.,779.62,-2758.,,
000447.5564,,,,,,,1000.53,14.39
000447.5961,2030.0,374.00,-307.0,11204.,-1218.,-2442.,,
000447.6793,,,,,,,1000.62,14.39
000447.7331,2006.0,455.00,-423.0,8368.3,-2440.,2706.3,,
000447.8166,,,,,,,1000.62,14.39
000447.8704,1893.0,388.00,-601.0,4942.3,-383.3,7832.3,,
000447.9539,,,,,,,1000.72,14.39
000448.0116,1960.0,293.00,-648.0,116.33,3510.6,8812.3,,
000448.0912,,,,,,,1000.82,14.39
000448.1449,2106.0,104.00,-507.0,-1832.,5232.6,7629.3,,
000448.2285,,,,,,,1000.82,14.39
000448.2822,2090.0,-155.0,-323.0,6132.3,3516.6,4358.3,,
000448.3670,,,,,,,1000.96,14.39
000448.4195,2076.0,-189.0,-389.0,11743.,2512.6,4694.3,,
000448.5030,,,,,,,1001.05,14.38
000448.5607,2119.0,-396.0,-195.0,9993.3,3142.6,2151.3,,
000448.6403,,,,,,,1001.09,14.39
000448.6940,1986.0,-457.0,-70.00,9260.3,2687.6,-679.6,,
000448.7776,,,,,,,1001.20,14.39
000448.8313,1975.0,-442.0,173.00,9263.3,-236.3,-2223.,,
000448.9149,,,,,,,1001.24,14.39
000448.9686,2107.0,-302.0,378.00,10160.,-7019.,-2000.,,
000449.0521,,,,,,,1001.37,14.39
000449.1098,2148.0,-306.0,222.00,10266.,-10616,-336.6,,
000449.1894,,,,,,,1001.46,14.39
000449.2432,2121.0,-210.0,7.0000,3441.3,-8385.,991.37,,
000449.3267,,,,,,,1001.54,14.38
000449.3805,2169.0,-147.0,152.00,-2696.,-5695.,1487.3,,
000449.4640,,,,,,,1001.60,14.38
000449.5177,2145.0,-345.0,-29.00,-3128.,-7144.,2923.3,,
000449.6040,,,,,,,1001.67,14.39
000449.6551,2137.0,-384.0,-191.0,-3932.,-6209.,973.37,,
000449.7386,,,,,,,1001.75,14.39
000449.7923,1847.0,-330.0,-359.0,-5301.,221.62,-118.6,,
000449.8758,,,,,,,1001.85,14.39
000449.9296,1939.0,-337.0,-292.0,-6361.,5075.6,3200.3,,
000450.0131,,,,,,,1001.93,14.40
000450.0668,1956.0,-271.0,-388.0,-7396.,5607.6,5200.3,,
000450.1532,,,,,,,1001.98,14.39
000450.2042,1977.0,-229.0,-602.0,-1753.,4398.6,2131.3,,
000450.2877,,,,,,,1002.11,14.39
000450.3414,2035.0,45.000,-740.0,-9488.,540.62,-417.6,,
000450.4250,,,,,,,1002.06,14.39
000450.4787,2264.0,322.00,-882.0,-32833,2305.6,6168.3,,
000450.5622,,,,,,,1002.24,14.38
000450.6160,2251.0,300.00,-756.0,-32833,-2713.,13598.,,
000450.7023,,,,,,,1002.45,14.38
000450.8164,1906.0,896.00,-462.0,-32833,-3676.,3587.3,,
000450.8701,,,,,,,1002.44,14.38
000450.9239,1708.0,335.00,69.000,-32833,-5103.,6396.3,,
000451.0074,,,,,,,1002.44,14.38
000451.0612,2144.0,60.000,-467.0,-32833,-6182.,-299.6,,
000451.1447,,,,,,,1002.59,14.39
000451.1985,2197.0,508.00,-911.0,-32833,880.62,458.37,,
000451.2847,,,,,,,1002.79,14.38
000451.3436,1967.0,786.00,-373.0,-32833,-1910.,3854.3,,
000451.4194,,,,,,,1002.79,14.38
000451.4730,1852.0,354.00,-15.00,-32833,-3891.,6407.3,,
000451.5566,,,,,,,1002.83,14.37
000451.6103,2134.0,-223.0,-139.0,-32833,-6375.,3968.3,,
000451.6938,,,,,,,1002.90,14.38
000451.7476,2042.0,-182.0,-392.0,-32833,-876.3,1367.3,,
000451.8455,,,,,,,1003.02,14.36
000451.8851,2056.0,-179.0,-311.0,-24828,2128.6,4713.3,,
000451.9684,,,,,,,1003.08,14.38
000452.0221,2033.0,-172.0,-320.0,-19669,-572.3,2505.3,,
000452.1057,,,,,,,1003.21,14.36
000452.1594,2161.0,44.000,-421.0,-15840,-2322.,-1937.,,
000452.2429,,,,,,,1003.24,14.37
000452.3006,1926.0,218.00,-465.0,-8049.,-3323.,-42.62,,
000452.3802,,,,,,,1003.35,14.39
000452.4340,1864.0,414.00,-543.0,913.33,-2650.,5012.3,,
000452.5175,,,,,,,1003.41,14.38
000452.5713,1975.0,307.00,-668.0,4811.3,1000.6,6545.3,,
000452.6548,,,,,,,1003.46,14.38
000452.7085,2191.0,67.000,-518.0,10943.,4884.6,1809.3,,
000452.7921,,,,,,,1003.42,14.38
000452.8497,2080.0,80.000,-608.0,32701.,4297.6,-2508.,,
000452.9294,,,,,,,1003.52,14.38
000452.9831,2188.0,-107.0,-650.0,32701.,8057.6,-2393.,,
000453.0666,,,,,,,1003.67,14.38
000453.1880,2038.0,772.00,132.00,32701.,225.62,-3650.,,
000453.2417,,,,,,,1003.81,14.37
000453.2954,1685.0,936.00,-381.0,32701.,5411.6,1825.3,,
000453.3789,,,,,,,1003.96,14.38
000453.4366,1857.0,442.00,-470.0,32701.,11007.,-6247.,,
000453.5162,,,,,,,1003.94,14.38
000453.5700,2027.0,226.00,-206.0,32701.,3163.6,-6204.,,
000453.6535,,,,,,,1004.05,14.38
000453.7072,2101.0,46.000,-31.00,19037.,704.62,2335.3,,
000453.7908,,,,,,,1004.09,14.38
000453.8445,2018.0,-319.0,130.00,-5584.,-2349.,3682.3,,
000453.9308,,,,,,,1004.13,14.38
000453.9818,2058.0,-194.0,-193.0,-32833,-1871.,-3092.,,
000454.0654,,,,,,,1004.22,14.38
000454.1191,2136.0,403.00,-403.0,-32833,2071.6,-2330.,,
000454.2026,,,,,,,1004.35,14.38
000454.2564,1926.0,385.00,33.000,-32833,-3621.,229.37,,
000454.3399,,,,,,,1004.55,14.39
000454.3936,2038.0,319.00,87.000,-12794,-5841.,-3108.,,
000454.4800,,,,,,,1004.61,14.38
000454.5310,2127.0,453.00,-116.0,7825.3,2223.6,-1262.,,
000454.6145,,,,,,,1004.70,14.38
000454.6682,1965.0,409.00,41.000,17439.,3071.6,-1163.,,
000454.7518,,,,,,,1004.79,14.39
000454.8055,1837.0,432.00,-153.0,18137.,-2719.,-1381.,,
000454.8890,,,,,,,1004.84,14.38
000454.9428,1934.0,449.00,-348.0,7749.3,-3485.,1238.3,,
000455.0291,,,,,,,1004.88,14.39
000455.0801,1999.0,497.00,-333.0,-4931.,1619.6,2440.3,,
000455.1636,,,,,,,1004.92,14.38
000455.2173,1969.0,471.00,-147.0,1801.3,2079.6,3190.3,,
000455.3009,,,,,,,1004.92,14.38
000455.3546,1914.0,348.00,-323.0,22184.,-279.3,5185.3,,
000455.4382,,,,,,,1004.98,14.38
000455.4919,2051.0,24.000,-492.0,32701.,2379.6,6597.3,,
000455.5782,,,,,,,1005.13,14.38
000455.6514,2174.0,-433.0,-51.00,13307.,1809.6,-2549.,,
000455.7127,,,,,,,1005.15,14.38
000455.7665,2023.0,-253.0,-34.00,-13975,-2645.,-6543.,,
000455.8500,,,,,,,1005.30,14.38
000455.9037,2103.0,108.00,-323.0,-32833,-2290.,-5999.,,
000455.9873,,,,,,,1005.34,14.36
000456.0410,2001.0,354.00,-430.0,-32833,-667.3,-1924.,,
000456.1389,,,,,,,1005.49,14.38
000456.1785,2114.0,411.00,-308.0,-32833,-1022.,1466.3,,
000456.2618,,,,,,,1005.67,14.38
000456.3156,2227.0,363.00,-260.0,-32833,1550.6,489.37,,
000456.3991,,,,,,,1005.68,14.36
000456.4529,2079.0,249.00,40.000,-26748,4419.6,2515.3,,
000456.5364,,,,,,,1005.68,14.37
000456.5902,2043.0,-121.0,205.00,-12786,3374.6,1288.3,,
000456.6764,,,,,,,1005.78,14.37
000456.7275,1977.0,-215.0,290.00,2864.3,2258.6,-2218.,,
000456.8110,,,,,,,1005.82,14.36
000456.8647,1975.0,190.00,253.00,10123.,669.62,-49.62,,
000456.9482,,,,,,,1005.97,14.36
000457.0020,2042.0,128.00,311.00,9145.3,1328.6,5209.3,,
000457.0855,,,,,,,1006.01,14.37
000457.1432,1983.0,-116.0,405.00,17588.,288.62,3454.3,,
000457.2228,,,,,,,1006.13,14.37
000457.2765,1934.0,47.000,312.00,23510.,-2385.,1349.3,,
000457.3601,,,,,,,1006.24,14.36
000457.4138,2134.0,361.00,31.000,20201.,-1677.,1818.3,,
000457.4973,,,,,,,1006.37,14.36
000457.5511,2136.0,346.00,-52.00,9930.3,769.62,1477.3,,
000457.6346,,,,,,,1006.45,14.36
000457.6923,2034.0,337.00,67.000,1224.3,349.62,1130.3,,
000457.7719,,,,,,,1006.54,14.37
000457.8256,2013.0,333.00,76.000,1771.3,-2407.,770.37,,
000457.9092,,,,,,,1006.62,14.36
000458.0286,2114.0,307.00,-33.00,8502.3,-3717.,-116.6,,
000458.0823,,,,,,,1006.75,14.37
000458.1361,2051.0,257.00,-135.0,9571.3,-2016.,-999.6,,
000458.2224,,,,,,,1006.84,14.36
000458.2734,2123.0,313.00,-228.0,7780.3,662.62,-2076.,,
000458.3569,,,,,,,1006.93,14.38
000458.4106,2025.0,369.00,-185.0,6454.3,438.62,-961.6,,
000458.4942,,,,,,,1006.95,14.37
000458.5479,2032.0,288.00,-190.0,8007.3,-2533.,601.37,,
000458.6314,,,,,,,1007.00,14.36
000458.6852,1988.0,280.00,-283.0,5548.3,-3248.,605.37,,
000458.7715,,,,,,,1007.07,14.36
000458.8225,2061.0,343.00,-346.0,-2735.,-1183.,1426.3,,
000458.9060,,,,,,,1007.17,14.36
000458.9597,2002.0,337.00,-244.0,-5371.,-1203.,2825.3,,
000459.0433,,,,,,,1007.26,14.38
000459.0970,2153.0,287.00,-157.0,-1841.,-3862.,2760.3,,
000459.1806,,,,,,,1007.30,14.36
000459.2343,1865.0,308.00,-333.0,1276.3,-5517.,2434.3,,
000459.3206,,,,,,,1007.35,14.36
000459.3716,1945.0,295.00,-576.0,-3776.,-1804.,1655.3,,
000459.4551,,,,,,,1007.41,14.36
000459.5088,1901.0,344.00,-476.0,-13330,3121.6,1943.3,,
000459.5924,,,,,,,1007.53,14.36
000459.6461,2056.0,262.00,-326.0,-25710,2658.6,3298.3,,
000459.7297,,,,,,,1007.66,14.37
000459.7834,1917.0,374.00,-184.0,-32833,403.62,25.375,,
000459.8697,,,,,,,1007.80,14.38
000459.9268,1981.0,542.00,67.000,-32833,1627.6,1149.3,,
000500.0043,,,,,,,1007.74,14.37
000500.0580,2240.0,156.00,329.00,-32833,-3346.,3388.3,,
000500.1415,,,,,,,1007.85,14.36
000500.1953,2066.0,-6.000,116.00,-32833,-5673.,-505.6,,
000500.2788,,,,,,,1007.94,14.36
000500.3326,2120.0,-55.00,-158.0,-32833,-2721.,144.37,,
000500.4910,,,,,,,1007.96,14.36
000500.5103,2202.0,-156.0,-299.0,-29982,-1094.,1784.3,,
000500.5722,,,,,,,1008.02,14.36
000500.6260,2199.0,-163.0,-344.0,-28162,-414.3,339.37,,
000500.7095,,,,,,,1008.10,14.36
000500.7633,2015.0,143.00,-426.0,-25694,-173.3,224.37,,
000500.8468,,,,,,,1008.23,14.36
000500.9006,1851.0,319.00,-295.0,-16703,-2565.,2356.3,,
000500.9868,,,,,,,1008.32,14.36
000501.0379,1867.0,243.00,-343.0,6404.3,-4505.,4820.3,,
000501.1213,,,,,,,1008.34,14.36
000501.1751,2096.0,1.0000,-522.0,32701.,-1718.,6299.3,,
000501.2586,,,,,,,1008.43,14.35
000501.3124,2043.0,-296.0,-424.0,32701.,2956.6,1041.3,,
000501.3959,,,,,,,1008.52,14.36
000501.4536,1974.0,-24.00,83.000,32701.,201.62,-1974.,,
000501.5332,,,,,,,1008.59,14.36
000501.5869,1939.0,535.00,7.0000,32701.,-2870.,-2240.,,
000501.6705,,,,,,,1008.88,14.36
000501.7242,2131.0,620.00,-692.0,32701.,1086.6,-1699.,,
000501.8078,,,,,,,1008.64,14.36
000501.8615,1940.0,-60.00,-771.0,32701.,-2278.,-8304.,,
000501.9450,,,,,,,1008.77,14.36
000502.0027,2144.0,-200.0,-265.0,32701.,-10151,-6376.,,
000502.0823,,,,,,,1008.92,14.36
000502.1361,2274.0,111.00,-220.0,32701.,-3110.,566.37,,
000502.2196,,,,,,,1009.03,14.37
000502.2733,1861.0,557.00,85.000,32701.,5092.6,3380.3,,
000502.3569,,,,,,,1009.20,14.36
000502.4106,2019.0,633.00,-390.0,32701.,6968.6,-4740.,,
000502.4942,,,,,,,1009.31,14.35
000502.5518,1998.0,630.00,-538.0,32701.,1622.6,-3179.,,
000502.6314,,,,,,,1009.34,14.38
000502.6852,1864.0,67.000,-775.0,32701.,2137.6,-1470.,,
000502.7687,,,,,,,1009.35,14.38
000502.8820,1840.0,-201.0,-81.00,32701.,5038.6,-5900.,,
000502.9356,,,,,,,1009.42,14.36
000502.9894,2140.0,129.00,236.00,32701.,-865.3,-6332.,,
000503.0757,,,,,,,1009.45,14.35
000503.1267,2134.0,472.00,83.000,32701.,-3101.,688.37,,
000503.2102,,,,,,,1009.71,14.36
000503.2639,2060.0,565.00,-155.0,32701.,-527.3,2884.3,,
000503.3475,,,,,,,1009.74,14.36
000503.4012,1997.0,312.00,-429.0,32701.,172.62,4865.3,,
000503.4847,,,,,,,1009.72,14.36
000503.5385,2133.0,-50.00,-340.0,32701.,2773.6,4652.3,,
000503.6248,,,,,,,1009.81,14.36
000503.6758,2032.0,-231.0,24.000,32701.,853.62,2906.3,,
000503.7593,,,,,,,1009.87,14.37
000503.8130,1945.0,-157.0,221.00,32701.,-598.3,3368.3,,
000503.8966,,,,,,,1009.99,14.38
000503.9503,2090.0,27.000,291.00,32701.,-1381.,2848.3,,
000504.0339,,,,,,,1010.10,14.36
000504.0876,2076.0,177.00,231.00,32701.,-168.3,1882.3,,
000504.1739,,,,,,,1010.22,14.36
000504.2249,1960.0,336.00,121.00,31612.,-1212.,-930.6,,
000504.3084,,,,,,,1010.42,14.36
000504.3622,1992.0,375.00,-265.0,25940.,415.62,-646.6,,
000504.4457,,,,,,,1010.44,14.36
000504.4994,1998.0,396.00,-260.0,13923.,4474.6,-531.6,,
000504.5830,,,,,,,1010.46,14.36
000504.6367,2034.0,297.00,-92.00,-976.6,2677.6,151.37,,
000504.7346,,,,,,,1010.58,14.36
000504.7742,2381.0,155.00,-88.00,-8117.,-5540.,825.37,,
000504.8576,,,,,,,1010.66,14.38
000504.9113,2075.0,259.00,-376.0,-9456.,-8901.,-2622.,,
000504.9948,,,,,,,1010.74,14.36
000505.0486,1837.0,441.00,-447.0,-6926.,-3818.,-2112.,,
000505.1321,,,,,,,1010.86,14.36
000505.1858,1801.0,519.00,-324.0,-5150.,1822.6,2555.3,,
000505.2734,,,,,,,1010.97,14.36
000505.3231,2017.0,389.00,-232.0,-4033.,1181.6,5038.3,,
000505.4066,,,,,,,1011.02,14.37
000505.4604,2085.0,286.00,-245.0,-6783.,-2999.,2236.3,,
000505.5439,,,,,,,1011.10,14.36
000505.5977,1898.0,397.00,-233.0,-17221,-2912.,-1448.,,
000505.6812,,,,,,,1011.18,14.36
000505.7389,2109.0,582.00,-76.00,-25787,-129.3,747.37,,
000505.8185,,,,,,,1011.19,14.36
000505.8722,2043.0,425.00,157.00,-27882,-981.3,4478.3,,
000505.9558,,,,,,,1011.19,14.36
000506.0095,1862.0,52.000,184.00,-28879,-3350.,1443.3,,
000506.0930,,,,,,,1011.29,14.36
000506.1468,2074.0,-76.00,63.000,-30426,615.62,-4249.,,
000506.2303,,,,,,,1011.28,14.36
000506.2880,2270.0,-123.0,372.00,-31125,3224.6,-1898.,,
000506.3676,,,,,,,1011.35,14.35
000506.4214,2118.0,-259.0,288.00,-30015,-3036.,-1971.,,
000506.5049,,,,,,,1011.41,14.35
000506.5586,1986.0,-98.00,7.0000,-30093,-4959.,-5089.,,
000506.6422,,,,,,,1011.54,14.36
000506.6959,2054.0,-41.00,-178.0,-30752,-3542.,-2020.,,
000506.7795,,,,,,,1011.64,14.36
000506.8371,2189.0,13.000,-365.0,-31763,-5600.,518.37,,
000506.9167,,,,,,,1011.72,14.36
000506.9705,2392.0,103.00,-637.0,-32833,-2672.,-2189.,,
000507.0540,,,,,,,1011.87,14.35
000507.1077,2164.0,496.00,-468.0,-32833,3733.6,-870.6,,
000507.1913,,,,,,,1012.02,14.35
000507.2450,2516.0,389.00,14.000,-32833,2201.6,2560.3,,
000507.3313,,,,,,,1012.10,14.35
000507.3824,2486.0,199.00,42.000,-32833,-981.3,-2242.,,
000507.4659,,,,,,,1012.04,14.35
000507.5196,2194.0,393.00,291.00,-32833,-3472.,-2277.,,
000507.6031,,,,,,,1012.15,14.35
000507.7207,8934.0,3125.0,-104.0,-32833,138.62,-3409.,,
000507.7757,,,,,,,1012.34,14.35
000507.8281,-389.0,-70.00,362.00,-1251.,27321.,22923.,,
000507.9144,,,,,,,1012.21,14.34
000507.9654,-1059.,-534.0,2110.0,3714.3,29858.,21008.,,
000508.0489,,,,,,,1012.25,14.36
000508.1027,-1879.,-124.0,-154.0,-15170,-7464.,-3297.,,
000508.1862,,,,,,,1012.29,14.35
000508.2400,85.000,-1582.,1082.0,-12011,-3301.,1559.3,,
000508.3235,,,,,,,1012.32,14.36
000508.3772,280.00,-1615.,1196.0,5363.3,-614.3,7.3750,,
000508.4636,,,,,,,1012.33,14.36
000508.5228,193.00,-1581.,1322.0,2051.3,130.62,31.375,,
000508.5982,,,,,,,1012.31,14.36
000508.6519,6.0000,-1611.,1182.0,-668.6,11.625,-47.62,,
000508.7354,,,,,,,1012.32,14.36
000508.7891,5.0000,-1596.,1190.0,-434.6,-37.37,-39.62,,
000508.8726,,,,,,,1012.32,14.36
000508.9264,11.000,-1644.,1094.0,-260.6,-40.37,-24.62,,
000509.0243,,,,,,,1012.32,14.36
000509.0639,16.000,-1628.,1175.0,-97.66,-6.375,23.375,,
000509.1472,,,,,,,1012.31,14.36
000509.2272,16.000,-1612.,1184.0,-144.6,-12.37,10.375,,
000509.3144,,,,,,,1012.31,14.35
000509.4040,17.000,-1615.,1194.0,-24.66,-46.37,-9.625,,
000509.4940,,,,,,,1012.30,14.36
000509.5484,25.000,-1611.,1203.0,-63.66,-69.37,-5.625,,
000509.6318,,,,,,,1012.27,14.36
000509.6857,32.000,-1633.,1166.0,-5.660,5.6250,10.375,,
000509.7691,,,,,,,1012.30,14.36
000509.8229,25.000,-1618.,1179.0,-12.66,-19.37,-8.625,,
000509.9064,,,,,,,1012.31,14.36
000509.9602,15.000,-1622.,1201.0,-61.66,-38.37,-6.625,,
000510.0464,,,,,,,1012.27,14.35
000510.1635,18.000,-1615.,1195.0,-37.66,-14.37,0.3750,,
000510.2171,,,,,,,1012.32,14.37
000510.2710,12.000,-1613.,1183.0,38.339,-54.37,-14.62,,
000510.3544,,,,,,,1012.26,14.36
000510.4083,23.000,-1619.,1177.0,10.339,-6.375,14.375,,
000510.4917,,,,,,,1012.25,14.36
000510.5455,20.000,-1617.,1187.0,-36.66,-17.37,13.375,,
000510.6317,,,,,,,1012.26,14.36
000510.6828,20.000,-1623.,1184.0,-12.66,-16.37,0.3750,,
000510.7662,,,,,,,1012.30,14.37
000510.8201,17.000,-1612.,1185.0,34.339,-8.375,-25.62,,
000510.9035,,,,,,,1012.26,14.36
000510.9574,21.000,-1619.,1185.0,43.339,-27.37,-8.625,,
000511.0408,,,,,,,1012.28,14.36
000511.0946,30.000,-1614.,1189.0,55.339,-42.37,-16.62,,
000511.1808,,,,,,,1012.28,14.36
000511.2320,5.0000,-1603.,1198.0,22.339,-18.37,-7.625,,
000511.3154,,,,,,,1012.28,14.36
000511.3691,18.000,-1605.,1186.0,2.3399,-8.375,13.375,,
000511.4526,,,,,,,1012.28,14.36
000511.5064,21.000,-1612.,1198.0,-2.660,-12.37,8.3750,,
000511.5899,,,,,,,1012.29,14.36
000511.6438,16.000,-1616.,1203.0,5.3399,-20.37,-17.62,,
000511.7300,,,,,,,1012.29,14.36
000511.7811,18.000,-1611.,1181.0,-6.660,-36.37,10.375,,
000511.8645,,,,,,,1012.27,14.36
000511.9183,21.000,-1616.,1181.0,28.339,-39.37,-38.62,,
000512.0018,,,,,,,1012.30,14.36
000512.0556,23.000,-1614.,1197.0,39.339,16.625,-3.625,,
000512.1391,,,,,,,1012.29,14.36
000512.1968,15.000,-1614.,1176.0,-6.660,-13.37,7.3750,,
000512.2763,,,,,,,1012.29,14.36
000512.3301,26.000,-1624.,1184.0,-32.66,-53.37,-2.625,,
000512.4136,,,,,,,1012.29,14.35
000512.4674,18.000,-1619.,1194.0,-33.66,-48.37,-11.62,,
000512.5509,,,,,,,1012.32,14.38
000512.6663,19.000,-1617.,1193.0,0.3399,-35.37,2.3750,,
000512.7212,,,,,,,1012.29,14.36
000512.7777,19.000,-1612.,1190.0,24.339,-38.37,4.3750,,
000512.8572,,,,,,,1012.29,14.36
000512.9110,13.000,-1612.,1192.0,29.339,-51.37,-6.625,,
000512.9944,,,,,,,1012.27,14.36
000513.0483,9.0000,-1617.,1187.0,-20.66,-55.37,40.375,,
000513.1317,,,,,,,1012.28,14.35
000513.1856,18.000,-1616.,1189.0,-5.660,-55.37,-19.62,,
000513.2690,,,,,,,1012.25,14.35
000513.3389,28.000,-1615.,1178.0,-13.66,-20.37,-2.625,,
000513.4063,,,,,,,1012.28,14.36
000513.4601,16.000,-1614.,1179.0,5.3399,-40.37,10.375,,
000513.5436,,,,,,,1012.26,14.35
000513.5974,14.000,-1616.,1180.0,-22.66,-17.37,2.3750,,
000513.6808,,,,,,,1012.32,14.36
000513.7347,17.000,-1615.,1191.0,-12.66,-45.37,-2.625,,
000513.8209,,,,,,,1012.30,14.35
000513.8720,18.000,-1614.,1178.0,-5.660,13.625,28.375,,
000513.9554,,,,,,,1012.32,14.36
000514.0092,23.000,-1607.,1190.0,-12.66,-11.37,-39.62,,
000514.0927,,,,,,,1012.27,14.36
000514.1465,21.000,-1622.,1172.0,13.339,-11.37,-5.625,,
000514.2300,,,,,,,1012.28,14.36
000514.2838,19.000,-1619.,1197.0,6.3399,-38.37,-9.625,,
000514.3700,,,,,,,1012.30,14.36
000514.4211,25.000,-1615.,1194.0,-9.660,11.625,10.375,,
000514.5045,,,,,,,1012.30,14.36
000514.5584,20.000,-1618.,1180.0,-14.66,-1.375,-10.62,,
000514.6418,,,,,,,1012.28,14.35
000514.6957,20.000,-1618.,1184.0,-8.660,-43.37,-21.62,,
000514.7791,,,,,,,1012.32,14.36
000514.8329,13.000,-1612.,1173.0,0.3399,-13.37,7.3750,,
000514.9192,,,,,,,1012.31,14.35
000514.9956,14.000,-1617.,1183.0,-25.66,-56.37,-15.62,,
000515.0537,,,,,,,1012.32,14.36
000515.1075,20.000,-1618.,1185.0,24.339,-26.37,16.375,,
000515.1909,,,,,,,1012.29,14.36
000515.2448,18.000,-1612.,1202.0,6.3399,9.6250,1.3750,,
000515.3282,,,,,,,1012.28,14.37
000515.3821,26.000,-1621.,1184.0,26.339,-9.375,-13.62,,
000515.4683,,,,,,,1012.28,14.36
000515.5194,13.000,-1615.,1195.0,10.339,-15.37,-3.625,,
000515.6028,,,,,,,1012.29,14.35
000515.6566,23.000,-1609.,1201.0,17.339,-25.37,11.375,,
000515.7401,,,,,,,1012.31,14.36
000515.7939,18.000,-1612.,1198.0,3.3399,-43.37,1.3750,,
000515.8774,,,,,,,1012.27,14.35
000515.9312,18.000,-1618.,1190.0,-20.66,-48.37,5.3750,,
000516.0174,,,,,,,1012.32,14.36
000516.0685,20.000,-1613.,1186.0,11.339,-16.37,41.375,,
000516.1519,,,,,,,1012.29,14.36
000516.2058,23.000,-1616.,1189.0,-7.660,-27.37,1.3750,,
000516.2892,,,,,,,1012.32,14.36
000516.3430,20.000,-1610.,1177.0,-1.660,-8.375,2.3750,,
000516.4265,,,,,,,1012.31,14.36
000516.4842,12.000,-1609.,1189.0,-3.660,-26.37,1.3750,,
000516.5637,,,,,,,1012.29,14.36
000516.6176,13.000,-1607.,1189.0,-7.660,4.6250,-1.625,,
000516.7010,,,,,,,1012.28,14.35
000516.7549,14.000,-1611.,1186.0,26.339,-31.37,20.375,,
000516.8383,,,,,,,1012.32,14.36
000516.8921,25.000,-1613.,1182.0,6.3399,-25.37,-16.62,,
000516.9756,,,,,,,1012.27,14.36
000517.0394,19.000,-1616.,1185.0,-11.66,-47.37,13.375,,
000517.1130,,,,,,,1012.27,14.36
000517.1668,22.000,-1622.,1188.0,-3.660,-22.37,26.375,,
000517.2502,,,,,,,1012.31,14.36
000517.3040,17.000,-1615.,1185.0,-12.66,-32.37,7.3750,,
000517.3887,,,,,,,1012.30,14.36
000517.4413,26.000,-1609.,1191.0,-6.660,-19.37,-20.62,,
000517.5247,,,,,,,1012.32,14.36
000517.5946,23.000,-1616.,1190.0,3.3399,1.6250,12.375,,
000517.6620,,,,,,,1012.30,14.36
000517.7158,16.000,-1612.,1195.0,-26.66,-25.37,1.3750,,
000517.7992,,,,,,,1012.30,14.36
000517.8531,19.000,-1624.,1185.0,-12.66,-27.37,-6.625,,
